symbol,exchange,date,adjusted close,option symbol,expiration,strike,call/put,style,ask,bid,volume,open interest,unadjusted
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02185000,03/31/17,2185,C,E,189.5,178.1,0,55,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02185000,03/31/17,2185,P,E,0.05,0,0,8956,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02190000,03/31/17,2190,C,E,184.3,173.3,0,27,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02190000,03/31/17,2190,P,E,0.05,0,302,6732,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02195000,03/31/17,2195,C,E,179.4,168.3,0,31,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02195000,03/31/17,2195,P,E,0.05,0,0,11117,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02200000,03/31/17,2200,C,E,174.6,163.1,9,959,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02200000,03/31/17,2200,P,E,0.05,0,844,22603,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02205000,03/31/17,2205,C,E,169.1,158,0,20,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02205000,03/31/17,2205,P,E,0.05,0,151,687,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02210000,03/31/17,2210,C,E,164.3,152.8,0,19,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02210000,03/31/17,2210,P,E,0.1,0,169,13200,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02215000,03/31/17,2215,C,E,159.3,147.8,0,46,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02215000,03/31/17,2215,P,E,0.1,0,750,13210,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02220000,03/31/17,2220,C,E,154.3,142.8,0,66,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02220000,03/31/17,2220,P,E,0.1,0,408,6363,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02225000,03/31/17,2225,C,E,149.3,137.8,4,587,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02225000,03/31/17,2225,P,E,0.1,0,1939,15928,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02230000,03/31/17,2230,C,E,144.3,132.8,0,207,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02230000,03/31/17,2230,P,E,0.1,0,762,19082,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02235000,03/31/17,2235,C,E,139.3,127.8,0,50,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02235000,03/31/17,2235,P,E,0.1,0,1380,3137,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02240000,03/31/17,2240,C,E,134.1,123.1,0,174,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02240000,03/31/17,2240,P,E,0.1,0.05,1931,8738,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02245000,03/31/17,2245,C,E,129.3,117.9,6,126,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02245000,03/31/17,2245,P,E,0.1,0.05,28,2416,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02250000,03/31/17,2250,C,E,123,113.8,20,2984,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02250000,03/31/17,2250,P,E,0.1,0.05,399,39217,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02255000,03/31/17,2255,C,E,118.3,109.1,0,158,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02255000,03/31/17,2255,P,E,0.1,0.05,186,11627,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02260000,03/31/17,2260,C,E,113.4,104.1,2,652,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02260000,03/31/17,2260,P,E,0.1,0.05,267,8019,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02265000,03/31/17,2265,C,E,108.3,99.3,2,1578,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02265000,03/31/17,2265,P,E,0.1,0.05,415,16377,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02270000,03/31/17,2270,C,E,103.3,94.3,19,831,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02270000,03/31/17,2270,P,E,0.1,0.05,180,10017,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02275000,03/31/17,2275,C,E,98.3,89.3,30,12793,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02275000,03/31/17,2275,P,E,0.1,0.05,705,27627,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02280000,03/31/17,2280,C,E,93.1,84.3,15,4059,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02280000,03/31/17,2280,P,E,0.15,0.05,2726,7933,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02285000,03/31/17,2285,C,E,88.3,79.3,0,1947,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02285000,03/31/17,2285,P,E,0.15,0.05,211,4191,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02290000,03/31/17,2290,C,E,83.3,74.7,6,2216,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02290000,03/31/17,2290,P,E,0.15,0.1,925,8383,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02295000,03/31/17,2295,C,E,78.1,69.4,7,287,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02295000,03/31/17,2295,P,E,0.2,0.05,964,5326,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02300000,03/31/17,2300,C,E,73.2,64.6,14,7438,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02300000,03/31/17,2300,P,E,0.2,0.1,5628,34741,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02305000,03/31/17,2305,C,E,68.2,59.6,16,2510,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02305000,03/31/17,2305,P,E,0.2,0.1,2228,3138,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02310000,03/31/17,2310,C,E,63.5,54.4,9,713,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02310000,03/31/17,2310,P,E,0.45,0.1,1512,14939,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02315000,03/31/17,2315,C,E,58.5,49.4,3,5839,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02315000,03/31/17,2315,P,E,0.5,0.1,1347,10794,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02320000,03/31/17,2320,C,E,52.9,44.4,23,11040,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02320000,03/31/17,2320,P,E,0.5,0.1,3189,20815,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02325000,03/31/17,2325,C,E,44.5,43.3,223,7257,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02325000,03/31/17,2325,P,E,0.3,0.2,4887,22180,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02330000,03/31/17,2330,C,E,41.3,37.2,2,11509,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02330000,03/31/17,2330,P,E,0.35,0.25,3451,15873,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02335000,03/31/17,2335,C,E,38.3,32.3,21,8914,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02335000,03/31/17,2335,P,E,0.4,0.2,3478,17981,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02340000,03/31/17,2340,C,E,31.1,27.9,222,2953,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02340000,03/31/17,2340,P,E,0.5,0.2,7785,9176,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02345000,03/31/17,2345,C,E,24.8,21,386,10060,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02345000,03/31/17,2345,P,E,0.5,0.35,7057,8247,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02350000,03/31/17,2350,C,E,19.9,17.3,12085,20535,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02350000,03/31/17,2350,P,E,0.65,0.5,16403,18542,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02355000,03/31/17,2355,C,E,16.3,13.6,1570,11233,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02355000,03/31/17,2355,P,E,0.95,0.8,9434,6605,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02360000,03/31/17,2360,C,E,11,9.5,4781,12413,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02360000,03/31/17,2360,P,E,1.5,1.25,11492,6268,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02365000,03/31/17,2365,C,E,6.8,5.6,6319,10228,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02365000,03/31/17,2365,P,E,2.5,2,11879,1354,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02370000,03/31/17,2370,C,E,3.6,2.9,11836,6983,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02370000,03/31/17,2370,P,E,5.2,3.7,10559,11174,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02375000,03/31/17,2375,C,E,2,1.25,25278,33581,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02375000,03/31/17,2375,P,E,8.7,7,2015,19130,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02380000,03/31/17,2380,C,E,0.95,0.5,8888,5625,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02380000,03/31/17,2380,P,E,16.4,8.3,127,3224,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02385000,03/31/17,2385,C,E,0.45,0.2,12311,12097,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02385000,03/31/17,2385,P,E,19.8,13.6,109,1284,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02390000,03/31/17,2390,C,E,0.2,0.1,4591,15611,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02390000,03/31/17,2390,P,E,24.7,18.5,28,696,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02395000,03/31/17,2395,C,E,0.15,0.05,2475,19679,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02395000,03/31/17,2395,P,E,29.5,23.5,15,1879,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02400000,03/31/17,2400,C,E,0.1,0,2570,24114,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02400000,03/31/17,2400,P,E,35.4,27.5,26,7033,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02405000,03/31/17,2405,C,E,0.1,0,1584,12708,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02405000,03/31/17,2405,P,E,40.5,32.4,1,116,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02410000,03/31/17,2410,C,E,0.05,0,1458,8020,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02410000,03/31/17,2410,P,E,45.7,36.8,3,2391,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02415000,03/31/17,2415,C,E,0.05,0,325,8227,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02415000,03/31/17,2415,P,E,50.7,42,0,94,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02420000,03/31/17,2420,C,E,0.05,0,2299,14489,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02420000,03/31/17,2420,P,E,55.7,46.8,0,36,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02425000,03/31/17,2425,C,E,0.05,0,54,23304,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02425000,03/31/17,2425,P,E,60.7,52.1,0,154,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02430000,03/31/17,2430,C,E,0.05,0,9,4655,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02430000,03/31/17,2430,P,E,65.7,57,0,23,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02435000,03/31/17,2435,C,E,0.05,0,1,12513,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02435000,03/31/17,2435,P,E,70.4,61.8,0,24,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02440000,03/31/17,2440,C,E,0.05,0,7,3169,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02440000,03/31/17,2440,P,E,75.4,66.7,1,22,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02445000,03/31/17,2445,C,E,0.05,0,0,2993,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02445000,03/31/17,2445,P,E,80.7,71.7,0,2,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02450000,03/31/17,2450,C,E,0.05,0,0,17467,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02450000,03/31/17,2450,P,E,85.4,77,0,59,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02455000,03/31/17,2455,C,E,0.05,0,19,1392,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02455000,03/31/17,2455,P,E,90.7,82,0,7,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02460000,03/31/17,2460,C,E,0.05,0,30,1219,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02460000,03/31/17,2460,P,E,95.7,87,0,3,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02465000,03/31/17,2465,C,E,0.05,0,0,3103,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02465000,03/31/17,2465,P,E,100.4,91.7,0,38,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02470000,03/31/17,2470,C,E,0.05,0,0,1124,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02470000,03/31/17,2470,P,E,105.7,96.7,0,3,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02475000,03/31/17,2475,C,E,0.05,0,0,4204,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02475000,03/31/17,2475,P,E,110.7,102.3,0,1,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02480000,03/31/17,2480,C,E,0.05,0,0,452,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02480000,03/31/17,2480,P,E,116,106.7,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02485000,03/31/17,2485,C,E,0.05,0,0,5588,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02485000,03/31/17,2485,P,E,120.6,112.1,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02490000,03/31/17,2490,C,E,0.05,0,0,1054,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02490000,03/31/17,2490,P,E,126.9,115.5,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02495000,03/31/17,2495,C,E,0.05,0,0,2267,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02495000,03/31/17,2495,P,E,131.9,120.5,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02500000,03/31/17,2500,C,E,0.05,0,2,10632,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02500000,03/31/17,2500,P,E,136.9,125.5,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02505000,03/31/17,2505,C,E,0.05,0,0,228,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02505000,03/31/17,2505,P,E,141.7,130.7,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02510000,03/31/17,2510,C,E,0.05,0,0,1638,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02510000,03/31/17,2510,P,E,146.7,135.7,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02515000,03/31/17,2515,C,E,0.05,0,0,534,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02515000,03/31/17,2515,P,E,151.7,140.7,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02520000,03/31/17,2520,C,E,0.05,0,0,6441,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02520000,03/31/17,2520,P,E,156.7,145.7,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02525000,03/31/17,2525,C,E,0.05,0,0,5867,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02525000,03/31/17,2525,P,E,161.9,150.5,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02530000,03/31/17,2530,C,E,0.05,0,0,1609,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02530000,03/31/17,2530,P,E,166.7,155.7,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02535000,03/31/17,2535,C,E,0.05,0,0,382,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02535000,03/31/17,2535,P,E,171.7,160.7,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02540000,03/31/17,2540,C,E,0.05,0,0,116,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02540000,03/31/17,2540,P,E,176.9,165.5,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02545000,03/31/17,2545,C,E,0.05,0,0,1,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02545000,03/31/17,2545,P,E,182.2,170.7,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02550000,03/31/17,2550,C,E,0.05,0,0,1362,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02550000,03/31/17,2550,P,E,187.2,175.7,0,1,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02560000,03/31/17,2560,C,E,0.15,0,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02560000,03/31/17,2560,P,E,197.2,185.7,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02575000,03/31/17,2575,C,E,0.05,0,0,16,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02575000,03/31/17,2575,P,E,212,200.9,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02600000,03/31/17,2600,C,E,0.05,0,0,2006,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02600000,03/31/17,2600,P,E,237.2,225.7,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02650000,03/31/17,2650,C,E,0.05,0,0,137,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02650000,03/31/17,2650,P,E,287.2,275.7,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02700000,03/31/17,2700,C,E,0.05,0,0,295,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02700000,03/31/17,2700,P,E,336.9,325.9,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02750000,03/31/17,2750,C,E,0.1,0,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02750000,03/31/17,2750,P,E,387.1,375.7,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02800000,03/31/17,2800,C,E,0.05,0,0,14,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02800000,03/31/17,2800,P,E,436.9,425.9,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02900000,03/31/17,2900,C,E,0.05,0,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02900000,03/31/17,2900,P,E,537.1,525.7,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403C01500000,04/03/17,1500,C,E,879.2,857.4,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403P01500000,04/03/17,1500,P,E,0.05,0,0,72,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403C01600000,04/03/17,1600,C,E,779.2,757.6,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403P01600000,04/03/17,1600,P,E,0.05,0,0,176,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403C01650000,04/03/17,1650,C,E,729.2,707.9,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403P01650000,04/03/17,1650,P,E,0.05,0,0,300,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403C01700000,04/03/17,1700,C,E,679.2,657.6,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403P01700000,04/03/17,1700,P,E,0.05,0,0,201,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403C01750000,04/03/17,1750,C,E,629.2,607.6,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403P01750000,04/03/17,1750,P,E,0.05,0,0,605,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403C01800000,04/03/17,1800,C,E,579.2,557.6,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403P01800000,04/03/17,1800,P,E,0.05,0,0,303,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403C01850000,04/03/17,1850,C,E,529.3,508,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403P01850000,04/03/17,1850,P,E,0.05,0,0,212,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403C01900000,04/03/17,1900,C,E,479.3,457.7,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403P01900000,04/03/17,1900,P,E,0.05,0,0,2030,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403C01925000,04/03/17,1925,C,E,454.3,432.7,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403P01925000,04/03/17,1925,P,E,0.05,0,10,6293,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403C01950000,04/03/17,1950,C,E,429.3,407.7,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403P01950000,04/03/17,1950,P,E,0.05,0,0,1222,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403C01975000,04/03/17,1975,C,E,404.3,382.7,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403P01975000,04/03/17,1975,P,E,0.05,0,0,92,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403C02000000,04/03/17,2000,C,E,379.3,357.7,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403P02000000,04/03/17,2000,P,E,0.05,0,0,578,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403C02025000,04/03/17,2025,C,E,354.3,332.7,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403P02025000,04/03/17,2025,P,E,0.05,0,0,438,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403C02040000,04/03/17,2040,C,E,339.3,318,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403P02040000,04/03/17,2040,P,E,0.1,0,2,72,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403C02050000,04/03/17,2050,C,E,329.3,307.7,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403P02050000,04/03/17,2050,P,E,0.05,0,1170,399,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403C02060000,04/03/17,2060,C,E,319.3,297.7,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403P02060000,04/03/17,2060,P,E,0.1,0,0,406,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403C02070000,04/03/17,2070,C,E,309.3,287.9,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403P02070000,04/03/17,2070,P,E,0.1,0,0,73,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403C02075000,04/03/17,2075,C,E,304.3,283,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403P02075000,04/03/17,2075,P,E,0.1,0,0,417,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403C02080000,04/03/17,2080,C,E,299.3,277.7,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403P02080000,04/03/17,2080,P,E,0.1,0,0,75,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403C02090000,04/03/17,2090,C,E,289.3,267.7,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403P02090000,04/03/17,2090,P,E,0.05,0,531,100,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403C02100000,04/03/17,2100,C,E,279.3,257.7,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403P02100000,04/03/17,2100,P,E,0.1,0,310,474,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403C02110000,04/03/17,2110,C,E,269.4,247.7,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403P02110000,04/03/17,2110,P,E,0.1,0.05,0,220,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403C02115000,04/03/17,2115,C,E,264.4,242.7,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403P02115000,04/03/17,2115,P,E,0.1,0,0,35,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403C02120000,04/03/17,2120,C,E,259.4,237.9,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403P02120000,04/03/17,2120,P,E,0.1,0.05,0,144,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403C02125000,04/03/17,2125,C,E,250.8,236.4,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403P02125000,04/03/17,2125,P,E,0.1,0,0,5,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403C02130000,04/03/17,2130,C,E,245.7,231.4,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403P02130000,04/03/17,2130,P,E,0.1,0.05,3,148,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403C02135000,04/03/17,2135,C,E,241,226.4,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403P02135000,04/03/17,2135,P,E,0.25,0,0,100,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403C02140000,04/03/17,2140,C,E,236.1,221.4,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403P02140000,04/03/17,2140,P,E,0.15,0.05,0,108,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403C02145000,04/03/17,2145,C,E,231.2,216.5,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403P02145000,04/03/17,2145,P,E,0.15,0,1,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403C02150000,04/03/17,2150,C,E,226.1,211.5,0,0,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403P02150000,04/03/17,2150,P,E,0.15,0,0,260,2368.927
SPX,CBOE,03/30/17,2368.06,SPXW  170403C02155000,04/03/17,2155,C,E,221,206.5,0,0,2368.927
